"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"ATP2C2",-1.51369072658715,2.4583504209739,20.8209787901906,5.04275569252102e-06,0.000233344601657057
"RLBP1",1.90651997359083,-3.20681237062574,20.8079353897365,5.07721585097233e-06,0.000234023650910832
"ALDH1L1",-2.01705774739575,2.58945233095309,20.6614823663627,5.4807512831543e-06,0.000247184505239294
"LRTM2",-2.72551998622584,-2.02504052319839,20.4648534775315,6.07363612025839e-06,0.000266667371050174
"STXBP5L",-2.13493629249084,2.59011369448786,20.4576839974452,6.09643028344538e-06,0.000266667371050174
"SLC5A5",-3.7170283672457,3.8632530685993,20.4531863469015,6.1107736205005e-06,0.000266667371050174
"CNTFR",-2.94669683971195,2.55339989584183,20.4142165378473,6.23647803315811e-06,0.00027064929412833
"LOC100132354",-1.79156867125972,0.786076369916183,20.407181208716,6.25944686186887e-06,0.00027064929412833
"SHISA6",-1.86677610740803,1.02470912009207,20.3216159745729,6.54569011558967e-06,0.000278879647689808
"KCTD16",-1.70147729938235,-0.461497565077581,20.31636114458,6.56369148426248e-06,0.000278879647689808
"ATP4A",-1.77644881378664,-0.641516182472215,20.2432236101405,6.81945843680669e-06,0.000284425731085575
"COL10A1",1.54210459343473,3.56319030082206,20.2303060782862,6.86566059340025e-06,0.000285200664528861
"ALK",-2.12364788539015,3.21174413362492,20.1367149720892,7.20992848040034e-06,0.00029167719251611
"CGA",1.87121373688854,-2.72764646464272,19.9945507030388,7.76631744036401e-06,0.000308220965798325
"CTRC",-2.54549077890684,-1.81816779706161,19.9906032584554,7.78236684277545e-06,0.000308220965798325
"RFX4",-1.803111518616,-2.14662746712386,19.9539775998627,7.93287517102605e-06,0.000311563672342048
"CTNNA2",-2.16212315279721,-1.50769617156352,19.8552166548637,8.35344600327802e-06,0.000322703205028273
"SMR3B",-4.98390901951975,1.38784327499662,19.805024495398,8.57569506290488e-06,0.000330611458744137
"GPR98",-1.56903225559045,2.64175708643987,19.7864487056486,8.65944484093973e-06,0.000333158886002849
"SLC5A1",-2.68398762700623,-0.712162414978791,19.7168049839406,8.98081360299173e-06,0.000342032925340606
"CPNE6",-2.69394239080683,-1.25324794397871,19.6995874961414,9.06209243621474e-06,0.000342361856928898
"MYOT",-3.41358915324698,-1.07111874609825,19.6327112970224,9.38486331640326e-06,0.000349651073598487
"NOTUM",-3.35092456513004,-0.0901770384134174,19.5249715432282,9.92931512053798e-06,0.000366491448609982
"PYY",-2.23693953060161,-1.82347822308917,19.5240565449905,9.93407225969133e-06,0.000366491448609982
"LEFTY2",-2.7289126832456,-1.07093921855381,19.468564193881,1.02269001514029e-05,0.000372915902619435
"SYNPO2L",-2.06603389485769,-1.91729116624794,19.4354213562552,1.04059098917495e-05,0.000377254256306271
"LINC00964",-1.65942298814886,-2.82244695242165,19.327788339811,1.10092426774893e-05,0.000392336943206103
"IRX6",-2.92795939119792,1.34052759564987,19.2940670746584,1.12053994934818e-05,0.000397823335689488
"SERPINB2",1.53383823864971,-0.646098875101442,19.0150673825939,1.29690312751632e-05,0.000444531231998866
"IGFBPL1",-1.79833308657768,0.846185744590812,18.9203207347522,1.36293132625086e-05,0.000461292304532877
"T",-3.26489354705386,-1.41186084260275,18.844023971346,1.41854837215346e-05,0.000473640138483817
"ASTN1",-2.16304136922133,0.32477636165457,18.8383783106456,1.42275327400733e-05,0.000473882415575727
"C7orf52",-2.27726531107697,1.32315713735141,18.7535357643083,1.4874731433317e-05,0.000489386451973633
"NWD1",-1.88681200449875,1.15315738553024,18.7091842819508,1.52247413318386e-05,0.000498293096506635
"LAMC3",-1.59243633271672,1.44095423411824,18.605719744984,1.60737560617255e-05,0.000517237802523638
"HHIPL2",-2.7086883900028,1.63784725211303,18.6019923002566,1.61052149851962e-05,0.000517237802523638
"SYT3",-1.71890115399639,-0.623581759962102,18.3326136257415,1.85504145556583e-05,0.000576132479741795
"C11orf20",-2.33900208286578,-1.29729030454234,18.3073342202811,1.87982057886323e-05,0.000582868051854105
"TMEM215",-1.96663754422706,4.93984641994867,18.2762763887,1.91071945883618e-05,0.000591228819657932
"GLP1R",-2.04210259286816,0.94318389965519,18.2731037195772,1.91390447297264e-05,0.000591228819657932
"FGF5",1.67789951098692,-3.12555178534764,18.2050746737213,1.98349632528926e-05,0.000604085181330423
"ABCC11",-2.27727334854989,2.02676972286152,18.0977410391972,2.09850244260461e-05,0.000632975488767713
"INSC",-1.5966783540494,-1.11416289291899,18.0660349794992,2.13373980973949e-05,0.00064122123382135
"DLL3",-1.82959353648986,-0.612417217177573,18.0379566858009,2.16544140170388e-05,0.00064367494003368
"HS6ST2",-2.10321665344775,4.30435863817891,18.025729176842,2.17939428023628e-05,0.00064367494003368
"VGF",-3.18437159070376,3.2467644374552,17.9999722343083,2.2090819205722e-05,0.000650712693228548
"C8A",-2.4708526220258,-1.0879850259759,17.9899159379444,2.22078286541114e-05,0.000652121473188954
"MIOX",-1.53736609206554,2.34249233721542,17.986927590055,2.2242719265506e-05,0.000652130238869858
"KIF1A",-2.19821423743538,2.93391318976459,17.9782960008548,2.234380742408e-05,0.000654076797451486
"CLEC2L",-2.10846561886902,-1.92508422727084,17.9636561438979,2.25163174265401e-05,0.000657086093072963
"LRRTM1",-2.23151612192858,1.80855197218477,17.8856882002081,2.3457856296654e-05,0.000677801859424175
"NRSN1",-1.89761500742943,-0.12702226536522,17.874518526378,2.3595942746484e-05,0.000679130859017887
"XDH",1.51771712537226,1.62616627827631,17.832244115791,2.41260014347391e-05,0.00068422740082724
"DNTT",-2.39156955663634,-2.00910017223877,17.8285991672182,2.41722601819935e-05,0.00068422740082724
"C6orf186",-1.76498871671503,-1.90405620643171,17.7948794180135,2.46044524199139e-05,0.000690242763422941
"APOC1P1",-2.37836308429119,-1.79471864829483,17.7710920802729,2.49140019471898e-05,0.000695820392160626
"DLX6",-1.93935281323423,-0.664676506135331,17.766573502417,2.49732439146493e-05,0.000696443186803208
"PCP4L1",-1.8777205717476,1.24684276667606,17.7504335268238,2.51860093309373e-05,0.000698594921686332
"COL29A1",-3.89428182492557,0.769771361530918,17.719871698024,2.55938938515827e-05,0.000704373849474506
"LAMB4",-1.73812161331082,-1.64089314795366,17.3329941543752,3.1369279682343e-05,0.000823450558869052
"C10orf107",-1.91636579834112,-0.522316998139947,17.3065453094399,3.18089316993448e-05,0.000830556759551313
"OLFM3",-2.06057510349625,-1.8207176887999,17.2535661768036,3.27083054473943e-05,0.000843707942355434
"HRNBP3",-2.38843527309951,-2.00250506326273,17.231448984072,3.30912883614137e-05,0.000849914125598598
"ALPPL2",-4.52707965848553,-2.25487873143933,17.1921646158875,3.37826863509418e-05,0.000861801357358531
"PWRN1",-1.6987894287724,-0.596062284175957,17.1544135521223,3.44607765079837e-05,0.000874366835435408
"PLP1",-2.8914807380037,2.38291556228405,17.1115989822475,3.52463904274136e-05,0.000887136317578614
"FMN2",-1.95877017801983,-0.328248670847485,17.1110802163267,3.52560189425448e-05,0.000887136317578614
"CARTPT",-4.4056480115152,4.07220507613786,17.056447266329,3.62849730372403e-05,0.000897695947110307
"SOHLH1",-5.0737306242241,-1.30449395202854,17.0475530786272,3.64553199650497e-05,0.000900728298795698
"NOL4",-1.984802055767,0.00336641871670875,17.0171151986265,3.7044391101703e-05,0.000906962157206888
"PKHD1L1",-2.42207359884105,5.87966468073968,17.0039785751312,3.73015740896085e-05,0.0009120742863
"SLC4A1",-1.93489777421711,-2.24848453165175,16.9943709568437,3.74908034226709e-05,0.000914329399901929
"SLC38A3",-1.50461620588279,2.26277539096683,16.8996709093985,3.9408414470424e-05,0.000943734822084019
"EPB42",-2.40412366444448,-2.87894351831423,16.8081692121144,4.13548914915251e-05,0.00097942514371637
"ORM1",-1.79739840049485,-0.473881585099115,16.7929463291262,4.16879737822274e-05,0.000986074882989399
"FBXL21",-1.85373920766456,-2.23841469961933,16.7667079915485,4.22684213382798e-05,0.000996055348836564
