"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"CST6",-2.43985911620898,7.11705997867801,98.4673002643973,3.30436236689996e-23,1.10450069753188e-21
"AIM1L",-1.80131684463758,0.283738639047688,98.4587275073017,3.31869818757806e-23,1.10732917225171e-21
"BANF2",2.5947417514075,-2.78297127907171,98.3050767850831,3.58645310474503e-23,1.19455501644264e-21
"MICALCL",-1.67879559111346,1.77855620787837,98.1446267056955,3.88914627863197e-23,1.29081312754877e-21
"ATP4A",1.87610222839138,-0.641516182472215,98.1287676123176,3.92041865184758e-23,1.29662688464264e-21
"KCNA2",2.11049211821424,-1.04192976224582,98.1156108073036,3.94655320180736e-23,1.30298460526221e-21
"NTRK1",-5.35440076162056,0.504703013973287,98.1071957985139,3.96335998856583e-23,1.30624584797977e-21
"C19orf33",-1.87569138545277,5.59088982004156,97.9731851307156,4.24086665848743e-23,1.39041423036183e-21
"CXCL1",-2.50262881374281,0.270176621261031,97.9611050534489,4.26681711277685e-23,1.39407341785215e-21
"TRIM67",1.67123291806441,-1.92841019585347,97.9090382253527,4.3804970915648e-23,1.42873929360172e-21
"C2orf54",-2.10128882241535,-0.305155616193622,97.6910534250751,4.89026916253367e-23,1.58404388749287e-21
"SEMA3C",-1.875948576644,2.85682101910524,97.4459718636479,5.53460143738427e-23,1.78356079141142e-21
"S100B",-2.61688699815964,3.16229656422199,97.3193183022718,5.90018618774343e-23,1.89489454874513e-21
"CRLF2",-3.29009044086827,-0.34717262650265,96.8847589833637,7.3482143124551e-23,2.3400090577433e-21
"EHF",-1.95702861835597,3.97421408610245,96.4233646292696,9.2765929047981e-23,2.89061701555791e-21
"C13orf36",2.42588696612366,2.2174052156508,96.3668010536178,9.54544162864302e-23,2.95984614359304e-21
"KRT13",-3.02126408514445,0.919512001537391,96.3090075787391,9.82818705163055e-23,3.02746703100227e-21
"VGLL1",-3.14186332391384,0.957101021076994,96.2654488019642,1.00468142667764e-22,3.08473196347344e-21
"RGS4",-2.47991922156533,3.69169505734227,96.1362173659644,1.07244877355567e-22,3.27679161735356e-21
"GPR61",1.52354330783956,0.450426754926004,96.0454165385717,1.12278043113127e-22,3.41949219510285e-21
"OTOS",1.76183155192088,4.11960240476946,95.4074606976557,1.54968550803346e-22,4.61527191112902e-21
"CLCNKB",1.5547909919824,3.3012186804586,95.1425036462092,1.7716180108194e-22,5.25134319810806e-21
"COL25A1",1.64430830692216,1.01595469787716,95.1241942493688,1.78807972334865e-22,5.28352334554369e-21
"RSPO4",-1.78414781001739,4.20314599681028,95.0941881048936,1.81538928470185e-22,5.35582453758988e-21
"PTGS2",-1.80475499803737,3.80543875700864,95.0695265665951,1.83814661042117e-22,5.40604366609359e-21
"MAPK4",1.9322626232229,2.59704766111432,94.9426144399442,1.95985088909342e-22,5.73712872068154e-21
"CYP1B1",-2.0318857284114,6.77092116579488,94.9313945674342,1.97099055626195e-22,5.76079286304657e-21
"MSI1",1.87873384011439,1.3587567619835,94.7528145889594,2.15706565450033e-22,6.27546322818522e-21
"FOXA3",-2.4243716369591,-1.12031311794764,94.7096435593494,2.20462539464487e-22,6.40394421261095e-21
"SLC26A4-AS1",2.00462120508647,8.40652043883071,94.2793256823446,2.73997191628998e-22,7.87407783016749e-21
"C14orf68",1.88841269539117,-1.1888579543408,93.8952741674884,3.32667437724229e-22,9.4165863903561e-21
"COLEC12",-1.80654987653201,3.12074160619489,93.7158625133492,3.64230186423396e-22,1.02179575512706e-20
"EPHA10",-1.78436160647215,3.39524149697649,93.4328100872618,4.20226556498639e-22,1.16869237139015e-20
"RARRES1",-1.78113158975788,1.89872733532233,93.3878961723077,4.29871558833307e-22,1.19351084346473e-20
"KIAA1239",3.72111958624582,-0.362868956124048,93.2600809665471,4.58547971627542e-22,1.26615908531769e-20
"SYNPR",2.64638425993043,1.95397287149175,93.1058455230456,4.95711126924327e-22,1.356334711869e-20
"CST5",-3.01869477250768,0.336104218113759,92.8584543841791,5.61713565525173e-22,1.52585362208654e-20
"TNFSF9",-2.20102980108999,1.13616555256083,92.8485512489623,5.64531313413133e-22,1.53130134107401e-20
"ADIG",2.00479752491271,-0.483047691998106,92.4325367668998,6.96593736117643e-22,1.87068164006977e-20
"FOXQ1",-1.58570033802876,5.76574582863164,92.3993884059382,7.08359832840675e-22,1.89687493873756e-20
"GABRB2",-1.97136032415808,6.69245044773713,92.2777246973729,7.53274193484874e-22,2.01428724759955e-20
"ALDH3B2",-2.02212024901615,-0.623397361129779,91.9850071221861,8.73356577320493e-22,2.31243233084915e-20
"PKP1",-1.8831267204613,2.23000418284042,91.810999497518,9.53629197193477e-22,2.50736647496394e-20
"ACSL6",1.77319025690254,-0.922539323668155,91.6632250428607,1.02756878926797e-21,2.6905176132333e-20
"APCDD1L",-2.54596374812668,-0.974170168184889,91.5479952871067,1.08918139370442e-21,2.83608392736404e-20
"CATSPER1",-2.15609523092517,1.17892269245881,91.4948983519236,1.1188025122161e-21,2.90518801106032e-20
"SLC34A2",-2.39973848732875,11.4989269308827,91.4772953884523,1.12879943220045e-21,2.92309435382456e-20
"C11orf86",-3.00249801184576,-2.18534343159715,91.2624799237909,1.25823941157959e-21,3.22725569892496e-20
"IL18R1",-1.76529290544555,2.6127187320264,90.9601009120491,1.46598559678896e-21,3.73469736090073e-20
"TDH",1.7952142180277,-0.68989395010336,90.7696051730564,1.61413948575345e-21,4.09552591997633e-20
